_r,recno,Visit,ID,Target,File,Fiber,Plate,MJD,Tel,Survey,Field,Prog,Loc,RAJ2000,DEJ2000,GLON,GLAT,Jmag,e_Jmag,Hmag,e_Hmag,Ksmag,e_Ksmag,Ap1T1,Ap1T2,SNR,SFlag,Date,JD,BC,VType,RV,e_RV,VHelio,VLSR,VGSR,Chi2,Teff,[Fe/H],logg,[a/Fe],[C/Fe],synFile,EType,RV1,e_RV1,Vhelio1,RVRels,e_RVRels,HRVs,RVRel,e_RVRel,HRV,Ap2T1,Ap2T2,Ap2T3,EFlag,Hmin,Hmax,JKmin,JKmax,AName,r_Hmag,Mmag,e_Mmag,T2mag,e_T2mag,DDO51,e_DDO51,3.6mag,e_3.6mag,4.5mag,e_4.5mag,5.8mag,e_5.8mag,8.0mag,e_8.0mag,4.5magW,e_4.5magW,4.5magT,e_4.5magT,AkT,n_AkT,Ak,E(B-V),Giant,Star,pmRA_1,pmDE,r_pm,dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra_2,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,Separation
0.634821,348912,apogee.apo25m.s.r12.7221.56607.124,2M05365692-0552232,apo25m.4611.ORIONA.2M05365692-0552232,apVisit-r12-7221-56607-124.fits,124,"        7221",56607,apo25m,apogee,ORIONA,apogee,4611,84.237205,-5.87312,209.6670149556,-19.2301994243,8.503,0.023,8.254,0.038,8.185,0.021,-2147352576,-2147475456,367.36,0,2013-11-11T08:09:21,2456607.863,14.644694,3,-27.8,0.00918,-13.16,-26.18,-128.99,7.5,6500.0,0.0,4.0,0.0,0.0,apg_synthgrid.fits,2,-27.31,0.01,-12.671,-27.785,0.0091887,-13.141,-27.804,0.0091804,-13.16,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,8.208,0.02,,,0.157,SFD,-0.004,0.519,-1,1,15.5,3.5,URAT1,0.6348400050695664,1636042515805110273,Gaia EDR3 3017181922346485632,3017181922346485632,359538415,2016.0,84.2372525518454,0.0104453415,-5.873104412746171,0.009848846,3.909112300318237,0.015372466,254.2931,4.491645,4.435663670832204,0.01289061,0.7069382485159075,0.011364126,0.30260167,-0.34623706,-0.37263206,-0.25779465,-0.25017858,-0.21783257,-0.61067975,0.32786334,0.25937054,0.19719031,407,407,403,4,-4.338276,599.19867,0.049563948,3.3777757,31,true,1.5843017,,,,,,,,46,20,0.020608405,47,31,1,0.008268664,5.1450567,0,0,0.8494513,,,,,,,,,false,398,3163391.197718748,385.3945,8208.189,9.436985,44,1790458.983915334,460.4755,3888.283,9.706131,43,1993704.388440188,426.17914,4678.09,8.998744,0,0,0,0,0,1.1962363,0.707387,0.26914597,0.438241,-13.487202,0.36139414,5,6250.0,4.5,0.0,209.66699517300876,-19.23019221361933,83.43088925236421,-29.181070086765928,0.17929534969525376
0.53646,341987,apogee.apo25m.s.r12.9533.58058.93,2M05351101-0555369,apo25m.5249.ORIONA-B.2M05351101-0555369,apVisit-r12-9533-58058-093.fits,93,"        9533",58058,apo25m,apogee2-manga,ORIONA-B,yso,5249,83.795875,-5.926937,209.5086640572,-19.6465079277,7.6,0.021,7.686,0.061,7.63,0.026,0,0,433.9,0,2017-11-01T08:45:49,2458058.888,17.983042,3,-25.89,1.267,-7.91,-20.95,-123.0,6.75,18000.0,-1.0,4.0,0.0,0.0,apg_synthgrid.fits,2,-10.397,0.977,7.58,-26.626,1.1977,-8.643,-3.908,0.27949,14.075,0,0,-2147483616,1,,,,,none,2MASS,,,,,,,,,,,,,,,7.71,0.02,,,,none,-0.068,1.504,-1,1,-0.7,-1.3,UCAC-4,0.5364341877950004,1636042515805110273,Gaia EDR3 3017190821518793984,3017190821518793984,918256089,2016.0,83.79589187310093,0.030148927,-5.92691174528669,0.026633704,2.618351604700733,0.0426451,61.39865,1.4467598,1.4449511189977446,0.03858429,-0.07232153585941582,0.03393605,0.12536576,0.02686437,-0.08154991,-0.062523834,-0.111201115,-0.02910073,-0.35973188,0.13191138,0.18803999,-0.048340343,473,473,467,6,1.0821846,4891.472,0.38214782,133.39212,31,false,1.8100214,,,,,,,,53,23,0.05371982,53,29,4,0.06227131,7.1800675,0,0,1.0350817,,,,,,,,,true,463,2.0243112195945192E7,6146.2583,3293.567,7.421674,52,1.5736490106806414E7,12695.078,1239.5741,7.3462725,45,7781823.296725869,4053.639,1919.713,7.520192,0,52,0,45,0,1.1617934,-0.17391968,-0.075401306,-0.09851837,,,0,,,,209.50862096544913,-19.64652355048334,82.92560631570393,-29.21396323443141,0.10916173664679354
0.289382,344229,apogee.apo25m.s.r12.9533.58060.87,2M05353154-0540278,apo25m.5249.ORIONA-B.2M05353154-0540278,apVisit-r12-9533-58060-087.fits,87,"        9533",58060,apo25m,apogee2-manga,ORIONA-B,yso,5249,83.881458,-5.674394,209.3100627764,-19.456764446,12.577,0.022,11.075,0.031,10.408,0.02,0,0,101.68,0,2017-11-03T08:03:55,2458060.865,17.452173,3,-24.75,0.08299,-7.3,-20.33,-121.88,5.36,4250.0,-0.5,5.0,0.0,0.0,apg_synthgrid.fits,2,-23.018,0.068,-5.572,-23.907,0.063957,-6.455,-22.28,0.066072,-4.828,0,0,-2147483616,1,,,,,none,2MASS,,,,,,,,,,,,,,,9.899,0.026,9.899,0.026,1.034,RJCE_WISE,1.034,3.448,-1,1,0.0,0.0,None,0.28939876243751333,1636042515805110273,Gaia EDR3 3017248236641560576,3017248236641560576,1396574090,2016.0,83.88147100144553,0.058626693,-5.67440872897293,0.050684676,2.43890978974245,0.08935119,27.29577,0.40006617,0.2019080648675563,0.07685034,0.34537815755906387,0.06725056,0.13210483,-0.2671366,-0.0830976,-0.2197071,-0.12247545,-0.07987839,-0.34827498,0.09035011,0.3031179,-0.08416341,406,0,405,1,-0.44972265,663.3583,0.41567826,7.566699,95,false,,1.1957735,0.0155850295,0.026304832,-0.25217262,-0.08377635,-0.12075545,0.09917467,46,20,0.107351534,51,30,0,0.025098108,110.463615,1,0,0.98329145,0.26368597,0.19690228,0.19692057,0.5729493,175.92114,-7.715502,1.9053987,-41.86298,false,389,3300.8299511826176,11.804276,279.63,16.890808,47,617.9290024421553,31.98367,19.32014,18.361197,47,4997.255663646764,51.516113,97.00374,15.501066,0,0,0,1,0,1.7011433,2.8601303,1.4703884,1.3897419,,,0,,,,209.31005562966865,-19.45680175976513,83.03703809124819,-28.965921344772777,0.07057539636884952
0.555627,345567,apogee.apo25m.s.r12.9533.58058.177,2M05355083-0451114,apo25m.5249.ORIONA-B.2M05355083-0451114,apVisit-r12-9533-58058-177.fits,177,"        9533",58058,apo25m,apogee2-manga,ORIONA-B,yso,5249,83.961792,-4.85319,208.5729555154,-19.0135685311,10.952,0.023,10.514,0.029,10.348,0.019,0,0,100.1,0,2017-11-01T08:45:49,2458058.888,18.250462,4,-24.42,0.03968,-6.17,-19.18,-118.66,2.86,5500.0,-0.5,3.0,0.0,0.0,apg_synthgrid.fits,2,-24.43,0.044,-6.185,-24.749,0.03486,-6.498,-24.421,0.039678,-6.171,-2147399664,0,0,0,7.0,11.0,0.3,,none,2MASS,,,,,,,,,,,,,,,10.26,0.02,10.26,0.02,0.187,RJCE_WISE,0.187,1.901,-1,1,-2.7,-20.5,URAT1,0.5555233418220432,1636042515805110273,Gaia EDR3 3209561612134691840,3209561612134691840,1694852397,2016.0,83.96177525574247,0.009634799,-4.853293260808747,0.008880697,1.6306810862364582,0.014276294,114.223,20.773106,-2.464052372322738,0.012191674,-20.626447444973294,0.010825418,0.1540177,-0.22264384,-0.1787176,-0.070281185,-0.20532784,-0.038449384,-0.4731367,0.22558783,0.1483361,0.011765207,538,422,537,1,0.35493806,875.42523,0.07237231,6.5456305,31,true,1.4231309,,,,,,,,62,21,0.0173313,65,38,0,0.0029665283,172.41522,0,0,1.0102723,,,,,,,,,false,523,132243.78708500162,23.55034,5615.366,12.883928,63,51386.59203606272,41.71193,1231.94,13.561418,61,117362.56406910383,43.598114,2691.9185,12.074072,0,2,0,1,0,1.276046,1.4873457,0.6774893,0.8098564,-4.366169,0.77870965,13,5500.0,3.5,-1.5,208.57301726178616,-19.013673379076284,83.17280840610762,-28.149585364420233,0.3765599647213569
0.358804,337962,apogee.apo25m.s.r12.7222.56626.231,2M05340881-0510192,apo25m.4611.ORIONA.2M05340881-0510192,apVisit-r12-7222-56626-231.fits,231,"        7222",56626,apo25m,apogee,ORIONA,apogee,4611,83.536737,-5.172005,208.6700870294,-19.5356114537,10.479,0.023,10.237,0.034,10.197,0.018,-2147352576,-2147475456,139.51,0,2013-11-30T07:01:42,2456626.816,6.516778,5,-23.41,0.01961,-16.9,-29.94,-129.41,3.02,5500.0,-0.5,4.0,0.0,0.0,apg_synthgrid.fits,2,-23.055,0.021,-16.544,-23.413,0.019615,-16.896,-23.408,0.019707,-16.891,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,10.136,0.024,10.136,0.024,0.047,RJCE_WISE,0.047,0.981,-1,1,13.9,10.3,URAT1,0.35878482602258815,1636042515805110273,Gaia EDR3 3209536636903447936,3209536636903447936,610059906,2016.0,83.53678499534729,0.016045593,-5.171973736041943,0.014289271,2.6043870158587406,0.022149228,117.58365,9.925308,9.57676744581927,0.019464323,-2.6071568292344107,0.016803572,0.21405528,-0.16389461,-0.20791142,-0.13347793,-0.18116538,-0.043503836,-0.5408329,0.19295166,0.2106305,-0.02074645,440,440,432,8,3.8833623,2052.645,0.15850455,42.737556,31,true,1.5765655,,,,,,,,50,21,0.027573079,54,32,0,0.017979253,89.38846,0,0,1.1349726,,,,,,,,,false,402,488165.17953733646,143.25035,3407.7766,11.46595,50,272703.1610894409,109.82028,2483.1768,11.749317,48,310755.6692806462,107.91188,2879.717,11.016848,0,0,0,0,0,1.1952078,0.73246956,0.28336716,0.4491024,-17.039726,1.1365,10,6500.0,4.5,0.0,208.67005342402274,-19.535597361643845,82.67475845018362,-28.44705519100735,0.20561860003457166
0.240889,346863,apogee.apo25m.s.r12.7221.56607.70,2M05361459-0525498,apo25m.4611.ORIONA.2M05361459-0525498,apVisit-r12-7221-56607-070.fits,70,"        7221",56607,apo25m,apogee,ORIONA,apogee,4611,84.060792,-5.430509,209.1648273352,-19.1874030676,12.149,0.023,11.455,0.032,11.273,0.019,-2147352576,-2147475456,48.66,512,2013-11-11T08:09:21,2456607.863,14.639272,3,-21.95,0.04906,-7.31,-20.33,-121.59,2.77,4250.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,-21.147,0.074,-6.513,-21.938,0.04921,-7.299,-21.954,0.04906,-7.315,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,11.253,0.03,11.253,0.03,0.14,RJCE_WISE,0.14,3.991,-1,1,-13.0,-52.4,URAT,0.240863992481933,1636042515805110273,Gaia EDR3 3017349013765641088,3017349013765641088,106658573,2016.0,84.06072984049632,0.0127826035,-5.430730988042763,0.012255927,5.256139830712937,0.018434968,285.11795,53.471767,-12.056552983452919,0.016663186,-52.094813390494885,0.01440233,0.16755076,-0.14640658,-0.25878996,-0.07264823,-0.1355826,-0.039309464,-0.5328559,0.30545822,0.07182846,-0.014852369,484,0,484,0,0.39346746,472.75198,0.0,0.0,31,true,1.3703753,,,,,,,,55,21,0.023863679,58,36,0,0.008664141,160.92552,0,0,1.0120405,0.17548364,0.29367408,0.20026055,0.52241486,176.44644,-22.038752,6.370292,-43.575737,false,478,38061.427624152406,7.8233666,4865.0957,14.236155,53,12147.845805196534,27.658129,439.2143,15.127294,53,37940.660345994445,26.690802,1421.4883,13.300134,0,3,0,1,0,1.3159913,1.8271599,0.89113903,0.93602085,,,0,,,,209.16497992048127,-19.187601054177907,83.25377293075728,-28.73103115455426,0.8296253521471605
0.661314,341398,apogee.apo25m.s.r12.9533.58058.255,2M05350478-0443546,apo25m.5249.ORIONA-B.2M05350478-0443546,apVisit-r12-9533-58058-255.fits,255,"        9533",58058,apo25m,apogee2-manga,ORIONA-B,yso,5249,83.76995,-4.731839,208.3665598095,-19.1285522602,7.354,0.021,7.407,0.051,7.419,0.029,0,0,476.17,0,2017-11-01T08:45:49,2458058.888,18.200668,3,-21.66,0.6466,-3.46,-16.48,-115.24,6.72,17000.0,-2.0,4.0,0.0,0.0,apg_synthgrid.fits,2,-9.477,0.6,8.717,-7.495,0.62005,10.706,-14.777,0.51692,3.424,-2147483584,-2147483136,0,5,,,,,none,2MASS,,,,,,,,,,,,,,,7.454,0.021,,,0.925,SFD,-0.089,3.064,-1,1,2.2,4.7,URAT1,0.661312884420757,1636042515805110273,Gaia EDR3 3209577692491953024,3209577692491953024,1613783623,2016.0,83.7699525904772,0.055172686,-4.731840072946669,0.046724215,2.7551950722241547,0.076887816,35.83396,0.97723645,0.9706724348847934,0.07194919,0.1130754938677796,0.056677796,0.35267153,0.011118053,-0.025974894,-0.13708359,-0.106328756,-0.08807742,-0.3162789,0.21080701,0.08862911,0.12342728,516,516,516,0,35.98968,23108.82,0.70644987,521.8271,31,false,1.782866,,,,,,,,58,22,0.10194891,58,32,2,0.046944525,167.68575,0,0,2.315198,,,,,,,,,true,495,2.243229117213604E7,7436.491,3016.5156,7.3101826,52,1.7002718117835905E7,10843.048,1568.0756,7.262246,48,9183427.811406339,3797.4082,2418.341,7.3403835,0,52,0,48,0,1.1673416,-0.0781374,-0.04793644,-0.030200958,,,0,,,,208.3665347181173,-19.128593588429766,82.96302932061938,-28.01906400618141,0.010064637760809458
0.65991,346984,apogee.apo25m.s.r12.7224.56630.263,2M05361634-0446421,apo25m.4611.ORIONA.2M05361634-0446421,apVisit-r12-7224-56630-263.fits,263,"        7224",56630,apo25m,apogee,ORIONA,apogee,4611,84.068088,-4.77838,208.5534599156,-18.8852106017,12.085,0.022,11.484,0.031,11.265,0.021,-2147352576,-2147475456,9.93,0,2013-12-04T06:26:54,2456630.795,5.036472,4,-21.5,0.5256,-16.46,-29.47,-128.96,1.76,5000.0,-1.0,5.0,0.0,0.0,apg_synthgrid.fits,2,-23.367,0.981,-18.336,-25.031,1.4006,-19.994,-21.496,0.52562,-16.459,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,11.12,0.023,11.12,0.023,0.288,RJCE_WISE,0.288,0.974,-1,1,2.0,-20.8,URAT1,0.659815184383087,1636042515805110273,Gaia EDR3 3209568316582246016,3209568316582246016,511804534,2016.0,84.06808099836866,0.016553177,-4.778479759445299,0.014388257,1.321343224763384,0.026084937,50.655415,15.291325,-4.723176534004818,0.021549292,-14.543597386153532,0.017729003,0.29948664,-0.19460747,-0.06313307,-0.22006918,-0.15018968,-0.13096899,-0.39505556,0.21465513,0.27547452,0.106408894,534,0,531,3,8.731991,839.0888,0.12212527,7.092901,31,false,1.3746297,,,,,,,,61,21,0.031111427,64,36,0,0.023710096,177.49406,0,0,1.2802714,0.32414246,0.34614533,0.2742768,0.61994123,162.07368,-27.56428,13.331707,-42.913944,false,518,32613.56482970628,16.024918,2035.1783,14.403872,60,10717.284674814711,22.958477,466.81165,15.26333,59,32305.70318302344,51.720013,624.6268,13.474697,0,3,0,0,0,1.3191746,1.7886333,0.8594589,0.9291744,,,0,,,,208.55352283758222,-18.885305314261803,83.29676600398045,-28.079835952908656,0.36001133229381804
0.562505,335706,apogee.apo25m.s.r12.7223.56628.23,2M05330381-0529252,apo25m.4611.ORIONA.2M05330381-0529252,apVisit-r12-7223-56628-023.fits,23,"        7223",56628,apo25m,apogee,ORIONA,apogee,4611,83.265896,-5.490351,208.8417899962,-19.9202453521,12.945,0.024,11.699,0.022,11.197,0.023,-2147352576,-2147475456,35.43,516,2013-12-02T07:07:27,2456628.82,5.421701,3,-21.2,0.03234,-15.78,-28.84,-128.62,2.31,4500.0,0.0,3.0,0.0,0.0,apg_synthgrid.fits,2,-20.542,0.036,-15.126,-21.199,0.032701,-15.777,-21.203,0.032345,-15.781,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,10.828,0.022,,,0.245,SFD,0.754,0.811,-1,1,0.0,0.0,none,0.5625401153097699,1636042515805110273,Gaia EDR3 3209419092236636416,3209419092236636416,1552313307,2016.0,83.26587015117302,0.06071151,-5.490407125159215,0.053901322,0.6982899793793638,0.08833751,7.904796,8.01734,-2.5273505787894117,0.07905095,-7.6085636440704905,0.067670465,0.1486016,-0.17595361,-0.13298708,-0.17254356,-0.26001334,-0.091379926,-0.46189338,0.12097226,0.24240707,-0.10145012,425,0,422,3,-1.6820856,433.1811,0.0,0.0,31,false,1.2031968,,,,,,,,49,22,0.11094782,52,28,0,0.009966174,170.26242,1,0,0.9415397,0.18263337,0.23356968,0.13855352,0.47122285,-159.66612,-9.571373,-3.0421162,-43.96425,false,417,2182.345617616343,2.7725089,787.13745,17.340057,43,201.57104548912676,10.179937,19.800814,19.577473,48,3383.2230936972505,13.627544,248.2636,15.924569,0,2,0,1,0,1.6426336,3.6529036,2.2374153,1.4154882,,,0,,,,208.84180410212556,-19.920336047635452,82.34906487850057,-28.751013148329765,0.2222713216114443
0.69286,343613,apogee.apo25m.s.r12.7228.56671.126,2M05352476-0604598,apo25m.4612.ORIONB.2M05352476-0604598,apVisit-r12-7228-56671-126.fits,126,"        7228",56671,apo25m,apogee,ORIONB,apogee,4612,83.853192,-6.083279,209.6841757674,-19.6658269686,12.99,0.024,12.344,0.033,12.134,0.022,-2147352576,-2147475456,27.19,0,2014-01-14T03:45:13,2456671.68,-13.326346,5,-20.01,0.08483,-33.33,-46.38,-148.97,1.53,3800.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,-19.288,0.086,-32.621,-20.007,0.084832,-33.333,-20.142,0.088738,-33.469,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,11.811,0.022,,,0.297,SFD,0.443,0.985,-1,1,30.0,-24.1,URAT1,0.6929676786388868,1636042515805110273,Gaia EDR3 3017183468534793472,3017183468534793472,632655580,2016.0,83.85329914959976,0.022190077,-6.083382390713586,0.019998705,5.680588537663946,0.030823959,184.29134,26.636549,16.60978554332027,0.028734667,-20.823563899580304,0.024900328,0.112756476,0.0045967996,-0.06844454,-0.07190573,-0.17336354,-0.03348793,-0.3672431,0.097830966,0.16972183,-0.07281551,413,0,412,1,0.31763667,427.02737,0.0,0.0,31,true,1.3094023,,,,,,,,49,23,0.0400695,53,29,0,0.009641556,105.45041,0,0,1.0103319,0.10994426,0.20639262,0.13699088,0.5279551,-140.96507,-15.942995,-6.144965,-42.9481,false,411,11949.311153271468,4.8713074,2452.9988,15.49401,51,2844.743922304888,10.72004,265.3669,16.703434,47,13740.818961915074,12.700122,1081.9438,14.4028635,0,4,0,1,0,1.3879932,2.3005705,1.209424,1.0911465,,,0,,,,209.6842974899534,-19.665819992898104,82.98218820204283,-29.373046596019705,0.5344725524561932
0.264629,340717,apogee.apo25m.s.r12.7228.56671.185,2M05345719-0508238,apo25m.4612.ORIONB.2M05345719-0508238,apVisit-r12-7228-56671-185.fits,185,"        7228",56671,apo25m,apogee,ORIONB,apogee,4612,83.73833,-5.139968,208.7364031196,-19.342150339,12.118,0.024,11.467,0.032,11.146,0.023,-2147352576,-2147475456,64.98,0,2014-01-14T03:45:13,2456671.68,-13.480951,5,-19.84,0.3567,-33.32,-46.35,-146.15,2.3,6500.0,-1.0,4.0,0.0,0.0,apg_synthgrid.fits,2,-18.901,0.656,-32.388,-19.842,0.35674,-33.322,-20.303,0.36422,-33.784,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,10.912,0.023,10.857,0.025,0.514,RJCE_WISE_ALLSKY,0.464,4.233,-1,1,0.0,0.0,None,0.2646419732857173,1636042515805110273,Gaia EDR3 3209525813585918720,3209525813585918720,1682863544,2016.0,83.73839058327933,1.1267551,-5.139934078383643,1.0472698,,,,,,,,,0.14542623,,,,,,,,,,440,0,440,0,641.84827,1621961.6,14.606262,42950.52,3,false,,,,,,,,,51,22,2.0915437,59,34,1,0.20930983,120.60356,56,5,,0.20260896,0.22217979,0.13309486,0.580342,-164.78745,-18.686165,-0.5211804,-44.032856,false,272,10981.583842448568,36.46097,301.18735,15.585705,49,3991.0265011379297,26.804592,148.89339,16.33583,47,21539.178800875885,60.843315,354.01062,13.914823,0,49,0,47,0,2.32482,2.421008,0.7501259,1.6708822,,,0,,,,208.7363728470524,-19.34212391091987,82.90463711879428,-28.425121089072118,0.2491957116521869
0.459755,336880,apogee.apo25m.s.r12.7224.56630.216,2M05334157-0509342,apo25m.4611.ORIONA.2M05334157-0509342,apVisit-r12-7224-56630-216.fits,216,"        7224",56630,apo25m,apogee,ORIONA,apogee,4611,83.423229,-5.15952,208.603829078,-19.6306829306,13.188,0.026,12.466,0.03,12.228,0.022,-2147352576,-2147475456,5.57,0,2013-12-04T06:26:54,2456630.795,4.673798,4,-19.62,0.3699,-14.95,-27.99,-127.2,1.73,6000.0,0.0,5.0,0.0,0.0,apg_synthgrid.fits,2,-19.836,0.517,-15.168,-19.55,0.49726,-14.877,-19.62,0.36985,-14.946,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,12.077,0.051,,,0.21,SFD,0.311,0.697,-1,1,9.2,1.4,URAT1,0.45973652169208945,1636042515805110273,Gaia EDR3 3209537461537179136,3209537461537179136,434494353,2016.0,83.42325288363766,0.03271664,-5.159514926463905,0.02654933,1.3610951114830483,0.05000156,27.221052,7.522186,2.8066919834235793,0.042644136,-6.978951268968941,0.033410665,0.14155316,-0.23308869,-0.16475794,-0.10796059,-0.10527743,-0.008959451,-0.40614107,0.31363642,0.18988894,-0.11531802,394,0,390,4,0.82855666,424.56885,0.05606063,0.305244,31,false,1.3127247,,,,,,,,45,20,0.061067514,47,28,0,0.013543135,96.0488,1,0,1.029133,0.21158056,0.2949327,0.18936121,0.47806698,176.6547,-10.53004,4.7277093,-42.71788,false,379,7542.514130090089,3.353269,2249.3018,15.993577,45,1790.4658118133984,13.619974,131.45883,17.206127,44,8705.635567116075,14.973145,581.4166,14.898395,0,2,0,2,0,1.3915919,2.3077326,1.2125502,1.0951824,,,0,,,,208.60380878832868,-19.630702126295418,82.54706880763999,-28.42880488907755,0.08755890844610131
0.579884,348607,apogee.apo25m.s.r12.7221.56607.123,2M05364961-0549361,apo25m.4611.ORIONA.2M05364961-0549361,apVisit-r12-7221-56607-123.fits,123,"        7221",56607,apo25m,apogee,ORIONA,apogee,4611,84.206709,-5.826705,209.608658017,-19.2364217977,10.201,0.024,9.579,0.031,9.308,0.02,-2147352576,-2147475456,186.48,0,2013-11-11T08:09:21,2456607.863,14.63897,5,-19.56,0.02163,-4.92,-17.94,-120.57,6.6,6000.0,0.0,4.0,0.0,0.0,apg_synthgrid.fits,2,-19.065,0.025,-4.432,-19.559,0.021632,-4.92,-19.423,0.02241,-4.784,0,0,0,1,,,,,none,2MASS,,,,,,,,,,,,,,,9.151,0.02,,,0.155,SFD,0.347,0.513,-1,1,2.1,-6.1,URAT1,0.5799038900292982,1636042515805110273,Gaia EDR3 3017276858315104256,3017276858315104256,257938025,2016.0,84.20671115292271,0.012851053,-5.826730096989138,0.010596966,1.4570628290487802,0.01971425,73.90912,6.715508,-4.209227866062159,0.016709045,-5.232632825941846,0.012709042,0.123679884,-0.29240552,0.05004919,-0.044821296,-0.11901209,0.082989454,-0.41693804,0.15052924,0.1782893,-0.061880745,406,319,404,2,1.6284031,728.6349,0.09272827,9.89786,31,true,1.3243837,,,,,,,,47,18,0.02330813,50,28,0,0.029456409,171.4838,0,0,1.057344,,,,,,,,,false,401,134895.97978040134,42.671852,3161.2402,12.86237,49,35441.16508334873,35.77122,990.77313,13.964772,50,147802.71250500673,94.20532,1568.9423,11.823689,0,1,0,0,0,1.3584087,2.1410828,1.1024027,1.0386801,-6.210798,1.4146371,12,5500.0,3.5,0.0,209.60865523566682,-19.236473266986593,83.39857015621064,-29.13335132445697,0.09067757359621095
0.62187,341038,apogee.apo25m.s.r12.7223.56628.99,2M05350101-0600334,apo25m.4611.ORIONA.2M05350101-0600334,apVisit-r12-7223-56628-099.fits,99,"        7223",56628,apo25m,apogee,ORIONA,apogee,4611,83.754212,-6.009303,209.5670220238,-19.7205479743,6.101,0.019,6.238,0.044,6.249,0.018,-2147483584,-2147483136,643.16,2048,2013-12-02T07:07:27,2456628.82,5.632546,4,-19.09,0.1653,-13.46,-26.51,-128.7,6.78,19000.0,-2.0,5.0,0.0,0.0,apg_synthgrid.fits,2,-7.307,1.013,-1.68,42.794,1.5289,48.427,-19.094,0.16525,-13.461,0,0,0,5,,,,,none,2MASS,,,,,,,,,,,,,,,6.327,0.019,,,0.195,SFD,-0.128,0.645,-1,1,3.1,8.3,URAT1,0.6218414026593376,1636042515805110273,Gaia EDR3 3017187866581306368,3017187866581306368,1121549307,2016.0,83.75420018047734,0.07911596,-6.009272992623829,0.06763966,2.7918530277510145,0.10938069,25.524185,1.3899643,0.9614980327130453,0.098266855,-1.00375407484845,0.08567646,0.3181737,-0.016058622,-0.26276615,-0.28043476,-0.09872444,-0.2351385,-0.48912263,0.068640284,0.19963618,0.11428797,372,372,367,5,10.986748,42309.633,0.83754843,1251.6595,31,false,1.8636048,,,,,,,,43,20,0.14549848,50,29,17,0.012087121,99.073906,76,0,1.4339211,,,,,,,,,false,362,1.0081000736178552E8,89705.48,1123.7888,5.678608,39,8.528341866095172E7,84705.74,1006.8198,5.5113807,37,3.680158887049039E7,51366.84,716.4464,5.833229,0,1,0,4,0,1.2110406,-0.3218484,-0.16722727,-0.15462112,,,0,,,,209.56696083266377,-19.72058687946914,82.87347023816747,-29.29417383656907,0.11601904858193592
