star_s,star_b,cross_point_x,cross_point_y,TBL_S,TBL_B,vel_mod_s,vel_mod_b,angle,parallax_s,parallax_err_s,parallax_b,parallax_err_b,ruwe_s,ruwe_b
843,901,-0.0004475540938662214,-0.006095502721136448,88215.02367677508,106604.3603675565,15.087491566634757,2.980776590767059,1.9436133650828606,2.03,0.015315163000000001,2.48,0.072477326,1.1160008,0.9481382
843,925,-0.0010111124163081422,-0.005578536711091256,83535.6637800624,71474.52843690879,15.087491566634757,4.19035581027041,1.3811987015962768,2.03,0.015315163000000001,2.53,0.10214355,1.1160008,0.9994491
843,940,0.001923238371609742,-0.008270289380681552,107900.2820512889,95996.44869290436,15.087491566634757,3.856514934771553,1.8831363645956611,2.03,0.015315163000000001,2.55,0.06525351,1.1160008,1.6201409
843,941,-0.0007271779281820892,-0.005838996850877191,85893.23992457513,100357.316763856,15.087491566634757,5.277688125742794,1.0714086243755758,2.03,0.015315163000000001,2.55,0.055502746,1.1160008,0.81927663
843,979,-0.007113270963477411,1.9124491256369922e-05,32867.978019909184,28334.41070998371,15.087491566634757,2.7234499045366594,2.0660101677282583,2.03,0.015315163000000001,2.66,0.03411198,1.1160008,1.0174366
843,1002,-0.004145304355993392,-0.002703464802377031,57511.71650231688,49716.05904020925,15.087491566634757,10.007651405208508,1.591160326149957,2.03,0.015315163000000001,1.58,0.278501,1.1160008,1.891521
843,1021,-0.004670853904106764,-0.0022213651826039193,53147.95257364092,58678.07412551344,15.087491566634757,6.837834093163432,1.6930385623723405,2.03,0.015315163000000001,2.41,0.09762374,1.1160008,0.91202873
843,1052,-0.0034089650604344646,-0.0033789270793161052,63625.71825298253,73975.39238960737,15.087491566634757,6.223950668010852,1.506053684021842,2.03,0.015315163000000001,2.52,0.1070487,1.1160008,0.7418419
843,1053,-0.0017612560146685035,-0.004890411405222379,77307.04159286195,81838.76835540333,15.087491566634757,2.6244967642339314,1.6782981134674437,2.03,0.015315163000000001,2.52,0.078012735,1.1160008,0.93100506
843,1068,-0.0033898210804131756,-0.0033964883264379787,63784.67530996809,55548.09632340234,15.087491566634757,10.463304618994123,1.4118560781119234,2.03,0.015315163000000001,1.54,0.5172692,1.1160008,2.5458083
843,1100,-0.00021319215744907555,-0.006310488731193149,90160.98703658216,95066.37367105589,15.087491566634757,6.02106087121969,1.04005971485439,2.03,0.015315163000000001,2.13,0.12660083,1.1160008,0.77964175
843,1122,-0.002024170334309197,-0.00464923358671469,75124.00094807589,62767.44993942547,15.087491566634757,5.063276951555823,1.2849504348729728,2.03,0.015315163000000001,2.31,0.09707224,1.1160008,0.8961919
843,1126,-0.0013785030560298436,-0.0052415201760112485,80485.13119544511,89266.40302644923,15.087491566634757,3.8218168942805906,1.0499341641660624,2.03,0.015315163000000001,2.43,0.081165366,1.1160008,0.992796
843,1129,0.0023457077209118465,-0.008657830980508792,111408.1463698365,107855.92332663247,15.087491566634757,3.0739546115893774,1.204367277254389,2.03,0.015315163000000001,2.61,0.020148797,1.1160008,1.124445
843,1139,0.00010279798097384725,-0.006600354313101861,92784.72893269316,78211.16272545367,15.087491566634757,6.327919191630944,1.0229684101334922,2.03,0.015315163000000001,2.25,0.120422445,1.1160008,0.96739936
843,1150,-0.005073283367529447,-0.001852206666536238,49806.48423326384,57601.99090428155,15.087491566634757,8.184964827126059,1.5922930677694225,2.03,0.015315163000000001,2.96,0.6411934,1.1160008,4.0461397
843,1162,-0.002391611301491438,-0.004312170885008383,72073.05048248483,60190.017706875326,15.087491566634757,5.958321448229474,1.2734008933004435,2.03,0.015315163000000001,2.5,0.05648288,1.1160008,0.9712878
843,1219,-0.0017713937184795706,-0.00488111183837805,77222.8658070219,87934.51523650748,15.087491566634757,5.243614989571172,1.3628724507133487,2.03,0.015315163000000001,2.6,0.06504843,1.1160008,2.5980694
843,1230,-0.0014930882178327241,-0.005136408368504011,79533.70311862172,89191.66553447548,15.087491566634757,1.806981382526799,1.5588652438792798,2.03,0.015315163000000001,2.59,0.029476196,1.1160008,1.5641679
843,1242,-0.0027728710633689,-0.003962431860599096,68907.35925068961,81541.79595028273,15.087491566634757,6.376598076222806,1.4090904192553702,2.03,0.015315163000000001,2.21,0.15977019,1.1160008,2.3080652
843,1247,-0.003178659919803338,-0.0035901916901004494,65537.99706452849,75763.34106956361,15.087491566634757,6.811862087726455,1.4787207531751592,2.03,0.015315163000000001,2.45,0.11120391,1.1160008,1.1755426
843,1259,-0.005050552498775183,-0.0018730582555498377,49995.22408756189,60096.82730333708,15.087491566634757,11.32355853652233,1.5191880340328994,2.03,0.015315163000000001,0.72,0.119691394,1.1160008,1.0175933
843,1265,-0.0015227548521664774,-0.005109194429906606,79287.37393946899,71820.04332314187,15.087491566634757,6.6272779808168,1.1657621642350424,2.03,0.015315163000000001,2.28,0.22960271,1.1160008,0.43224385
845,934,-0.0013791366902605774,0.010890789535468137,60886.99303106537,59764.66434605173,2.2173247913183447,0.12939061630377255,1.8370286946366527,2.56,0.03680294,2.51,0.025603777,1.9913406,1.1426804
845,953,-0.015297541761861483,0.009548172890624656,643059.8739093501,729825.2826505086,2.2173247913183447,2.096273793067894,1.0208547601568472,2.56,0.03680294,2.56,0.019337064,1.9913406,1.325411
845,974,-0.0008235705944222845,0.01094438132876241,37649.02051419866,38389.9829802467,2.2173247913183447,1.4128758692677663,1.5513660811961367,2.56,0.03680294,2.56,0.23114017,1.9913406,6.798422
845,997,-0.008421713214525475,0.010211438674832894,355460.7637214084,394205.32748331915,2.2173247913183447,3.269345553305384,1.1046421239567916,2.56,0.03680294,2.87,0.17197755,1.9913406,1.6898901
845,998,-0.0064524240156647724,0.010401403002160576,273090.20759192243,267138.5991068935,2.2173247913183447,4.621872020577589,1.1002396096717748,2.56,0.03680294,2.48,0.059564058,1.9913406,0.87722063
845,1192,-0.001219991071724862,0.010906141262573416,54230.32060735948,67323.29207726374,2.2173247913183447,1.3607129578330968,1.2008083015808646,2.56,0.03680294,3.27,0.29711914,1.9913406,12.971808
845,1256,-0.009342785604536656,0.01012258890249382,393986.97157581017,391971.32694456645,2.2173247913183447,3.4671391660914943,1.5834710138483126,2.56,0.03680294,0.91,0.06177732,1.9913406,1.0195869
846,1240,-0.0040092659522233814,-0.006148168318291905,32350.47106419245,29648.554384420724,2.6813165892168502,31.097361545097414,1.3880110563398436,2.72,0.035090603,1.32,0.035783153,1.0280075,2.9321358
847,923,0.001982456679884683,0.00017098596769636034,42261.08733716222,47227.07006956037,6.42064354923675,3.635606723158594,1.1765765755122528,2.5,0.016913217,2.4,0.119403705,1.1061952,0.9164945
847,938,0.0019552813179031913,0.0008257931676144002,32838.08868081615,29126.410215886448,6.42064354923675,12.236821451395487,2.816290096434581,2.5,0.016913217,0.98,0.11222002,1.1061952,1.1167854
847,1238,0.001931928815287394,0.001388486200345418,24740.65833487106,23844.13547172594,6.42064354923675,16.007249657513167,1.6820327785196831,2.5,0.016913217,2.55,0.02616424,1.1061952,1.0640737
848,1034,-0.003731546509283815,-0.006370394736080906,335888.9201053432,292044.92458750115,1.2076028603088984,1.5562766986338166,1.674843219419232,2.55,0.05544555,1.78,0.33350977,1.1223984,20.232666
849,1049,-0.0005991315853504404,0.0011078752552713608,9619.449147142881,11180.99468799751,4.222757321401211,4.103469849207336,1.9951585388115085,2.47,0.11452982,2.49,0.15667023,0.8981195,0.88206404
849,1082,-0.00019951571581774952,-0.00018727974081687707,39250.91364875568,40666.50432222167,4.222757321401211,4.256742541928368,1.0433732614027973,2.47,0.11452982,2.79,0.41665158,0.8981195,1.0923895
851,1067,0.0014730399912772554,-0.0038185683362547108,84757.85790458207,81693.84904659455,2.8329830150489537,2.4446511880336486,1.0325175983833785,2.61,0.016602235,2.31,0.11858342,1.0197905,0.9877361
852,857,0.004921463102882098,-0.0023935435469251963,535749.2132243502,636875.0352732864,0.5403942277195554,1.1857896941539896,2.0387039456067804,2.56,0.03778783,2.48,0.0368635,1.0606072,1.3754195
853,923,0.001208118439650209,0.00045605026127189404,25093.132853236475,26274.7072416569,4.24649405384886,3.635606723158594,1.2168858248755838,2.58,0.05392026,2.4,0.119403705,1.0151607,0.9164945
854,857,0.0010493520018903459,-0.0019809237268077233,268697.6931728735,333714.53961751144,0.9741069155688679,1.1857896941539896,2.0814781269862195,2.37,0.24596710000000002,2.48,0.0368635,1.104723,1.3754195
854,1096,0.0017454945306714159,-0.000999271494850785,154647.36748815057,138769.79997335264,0.9741069155688679,0.39320063383342363,1.714657594645394,2.37,0.24596710000000002,2.34,0.07930466,1.104723,1.6197327
854,1111,0.002406470645235347,-6.720851736250009e-05,46358.420872813396,52974.984302319084,0.9741069155688679,5.161689829277247,1.2342778942527342,2.37,0.24596710000000002,2.56,0.043612465,1.104723,1.0801165
854,1232,0.0025327882640544144,0.00011091588579146923,25663.570363882583,29191.94934507762,0.9741069155688679,2.733355196975705,1.0708609564224778,2.37,0.24596710000000002,2.53,0.018174743,1.104723,1.074375
855,862,-0.010976900615358037,-2.5394857059220233e-05,445763.86078315246,537745.998646233,1.6675398702028656,1.8232746299817253,1.0469342064970644,2.44,0.028472774,2.57,0.1400767,1.1067127,0.7512695
855,953,-0.009620557877384667,0.0020198187777698213,309902.78144798515,314590.3865301739,1.6675398702028656,2.096273793067894,1.909901054519533,2.44,0.028472774,2.56,0.019337064,1.1067127,1.325411
855,1256,-0.008771802853327015,0.0032996467292403277,224885.35153796326,209667.23267565639,1.6675398702028656,3.4671391660914943,2.4725173082109984,2.44,0.028472774,0.91,0.06177732,1.1067127,1.0195869
855,1273,-0.01074040193512842,0.00033121878629423923,422074.44581614475,520000.0006788264,1.6675398702028656,1.4992691647716219,1.5199851502511652,2.44,0.028472774,2.47,0.16082387,1.1067127,1.125715
856,1093,-0.006440621331406276,-0.0017329966167593481,55775.47164841183,64955.691843821005,3.7178433089674288,0.5225152280443028,1.4903060014586795,2.62,0.08617055,2.77,0.041435506,1.3071481,4.3861504
856,1117,-0.010418658060549434,-0.00020005507835750991,161633.28899776936,141680.7981799027,3.7178433089674288,2.77057954777163,1.1261847807217897,2.62,0.08617055,2.59,0.058280475,1.3071481,1.0230659
856,1256,-0.008414290180553813,-0.00097244080294722,108295.92099734941,95520.13477909334,3.7178433089674288,3.4671391660914943,1.1194904222639501,2.62,0.08617055,0.91,0.06177732,1.3071481,1.0195869
857,859,0.0007169609766249172,-0.001945503481500569,307690.53737615293,266518.55295109085,1.1857896941539896,2.9758459777018307,1.4865227512171004,2.48,0.0368635,2.45,0.036601566,1.3754195,1.1539278
857,1039,0.0011093675520716297,-0.001987319102579279,338413.3572561251,355715.47733345703,1.1857896941539896,1.6408817508368623,2.043905071704486,2.48,0.0368635,2.64,0.042492956,1.3754195,1.0166413
857,1133,-0.0025597487245771983,-0.0015963308125807895,51146.00359919302,51897.731513512714,1.1857896941539896,6.135373585464891,2.145074142507152,2.48,0.0368635,2.47,0.10194129,1.3754195,0.7024967
857,1290,-0.002036800362151839,-0.0016520572247644204,92089.37547574949,89430.27921531168,1.1857896941539896,2.8866829775193485,2.4887858482328356,2.48,0.0368635,2.78,0.22096342,1.3754195,0.42906037
858,908,-0.00031479948316230904,-0.0013886951540964922,92404.74301747009,101688.06669670087,1.1331685854905869,3.2487908965589147,1.9010951595512167,2.58,0.016391223,2.51,0.06029064,1.0253683,0.90785396
858,930,-0.0023234718407325397,0.00012962658304289812,297536.5033027539,326978.3969146782,1.1331685854905869,1.5354973323730168,1.4321283804730227,2.58,0.016391223,2.63,0.073730715,1.0253683,1.0338881
858,941,0.00026672544607997894,-0.0018282600923152136,33017.63992140188,28079.902225837322,1.1331685854905869,5.277688125742794,1.975135017471601,2.58,0.016391223,2.55,0.055502746,1.0253683,0.81927663
858,986,0.00032854682095479295,-0.0018749898324535285,26704.252173751927,28367.73694572287,1.1331685854905869,7.284572824791549,2.1915888150405474,2.58,0.016391223,3.1,0.4106046,1.0253683,0.93654895
858,1075,6.504826484212182e-06,-0.0016315636914835418,59592.16491002514,61313.39832255397,1.1331685854905869,2.891456911414077,1.8335276758142376,2.58,0.016391223,2.46,0.066933274,1.0253683,0.75244933
858,1086,-0.00043206819441930875,-0.0013000537025841094,104380.58222084994,122130.29718245963,1.1331685854905869,3.1219422499760885,1.8080628781699781,2.58,0.016391223,2.28,0.2651238,1.0253683,1.1083057
858,1109,3.196449488690044e-05,-0.0016508082277119003,56992.14576004264,68478.024102691,1.1331685854905869,5.33129523451595,1.9230643589960743,2.58,0.016391223,2.51,0.08888325,1.0253683,0.89385605
858,1116,-0.00024466462743856943,-0.0014417089149396495,85242.35719693333,88084.96154015262,1.1331685854905869,1.4701832706673512,2.2190658205242544,2.58,0.016391223,2.05,0.32603067,1.0253683,3.341514
858,1156,0.00031219628883090536,-0.001862630739521357,28374.01848657723,24812.599858903915,1.1331685854905869,1.853631044333534,1.5390844398014702,2.58,0.016391223,2.42,0.11968929,1.0253683,0.87391526
858,1181,-0.007101594027571579,0.0037413289852013653,785492.9444567924,660118.70747087,1.1331685854905869,1.202367908075147,1.1200454464055027,2.58,0.016391223,2.56,0.030758439,1.0253683,0.9503532
858,1191,-0.001729039203375686,-0.0003196950751969531,236831.22560403807,214706.60082177792,1.1331685854905869,3.870211479140209,1.6444533572164364,2.58,0.016391223,2.49,0.025822995,1.0253683,1.000503
858,1212,-0.0005037733339871739,-0.0012458529905266195,111703.33022682674,103763.29122728828,1.1331685854905869,4.3993457217034155,1.8104460052780977,2.58,0.016391223,2.58,0.019250007,1.0253683,0.9652983
858,1223,-8.458838713653455e-05,-0.0015627078595082536,68894.88229429311,65143.31618964018,1.1331685854905869,3.383864339489978,1.8601991025449727,2.58,0.016391223,2.56,0.07454447,1.0253683,0.8109422
858,1251,-0.00218980320191721,2.8588701418117996e-05,283885.85337381565,273321.3933609357,1.1331685854905869,2.08251209115496,1.3558918761808738,2.58,0.016391223,0.96,0.07170443,1.0253683,1.0088362
858,1264,-0.0021451672045047425,-5.1509002022410814e-06,279327.48889650253,345598.2440061477,1.1331685854905869,2.616563500490774,2.060779507457649,2.58,0.016391223,2.61,0.04959287,1.0253683,1.4993024
858,1292,-0.00016648954675445467,-0.001500800146945697,77258.87903000394,67620.7704902586,1.1331685854905869,2.503444865346218,2.118937572163719,2.58,0.016391223,2.78,0.490743,1.0253683,0.90278924
859,965,0.0008679780899226522,0.0049530045205511755,52461.60919489662,65018.64706998784,2.9758459777018307,8.693672956481663,1.4160931494287319,2.45,0.036601566,2.67,0.022295723,1.1539278,1.0025437
859,1037,0.0006333782319227238,-0.0057635888664645165,384991.6616671346,455684.93035973853,2.9758459777018307,1.1299715977865799,1.180454293397318,2.45,0.036601566,2.62,0.027121533,1.1539278,1.1023879
862,1093,-0.006026429083030929,-0.00033133675457367454,286613.5620023287,323183.5724817098,1.8232746299817253,0.5225152280443028,1.7963986809086634,2.57,0.1400767,2.77,0.041435506,0.7512695,4.3861504
862,1121,-0.005869099780107398,-0.0003410597931078291,278632.40486594976,311634.69729487004,1.8232746299817253,4.071863598041349,1.1467968634853876,2.57,0.1400767,2.58,0.021756392,0.7512695,1.1312249
862,1145,-0.003143500387014918,-0.0005095033534316621,140365.49181884064,165034.73955208983,1.8232746299817253,5.302328511246063,1.0891616465855054,2.57,0.1400767,2.93,0.19933927,0.7512695,12.901563
862,1201,-0.0016532858234617673,-0.0006015994433293468,64768.40737476299,77969.83888855045,1.8232746299817253,3.838242098314478,1.0004099323431384,2.57,0.1400767,2.52,0.05882641,0.7512695,1.0471894
864,996,-0.005129104123744661,-0.0011167679786682977,108845.14027438677,100747.09392612254,2.0432322623705987,5.536829915344186,1.4230050617923018,2.57,0.13192959,2.66,0.36916196,2.852979,8.022769
864,1020,-0.0071596342620789954,-0.001074793797015862,200607.5969053968,220891.72160507878,2.0432322623705987,2.926927401639674,1.4114979133106118,2.57,0.13192959,2.86,0.1846328,2.852979,3.9896352
864,1093,-0.006251667853627718,-0.0010935628594607597,159575.34301022915,182758.61137528133,2.0432322623705987,0.5225152280443028,1.8374521444096559,2.57,0.13192959,2.77,0.041435506,2.852979,4.3861504
864,1218,-0.006160093048115871,-0.0010954558515660104,155436.95128649578,182059.3981310889,2.0432322623705987,5.643860161378698,1.2100124088666042,2.57,0.13192959,0.66,0.0882276,2.852979,0.87876874
866,897,-0.00012776376150572385,-0.0051217776551475075,106253.63935864525,96090.8324136621,4.230005488697675,3.2593837195089392,1.1159048922876615,2.43,0.0796917,2.56,0.02751372,0.85234547,1.4833994
867,919,-0.00426038965401044,0.0025529858130622796,180259.82133857443,217639.87885729963,2.4346254662973497,1.81567829105032,1.0425624767338229,2.52,0.066514015,2.57,0.016235784,1.0231056,1.2106085
867,929,-0.002956027056931783,0.00028525687079861313,81062.02736091663,100374.05660454153,2.4346254662973497,2.0519214779948616,1.2759958909500395,2.52,0.066514015,2.39,0.22328094,1.0231056,0.8431401
867,962,-0.005773080336906801,0.0051829082364586365,295301.12890899286,301268.96280682075,2.4346254662973497,2.7925709044773748,1.6352805178290672,2.52,0.066514015,2.66,0.014004443,1.0231056,1.0587926
867,1010,-0.0028575393375779665,0.00011402883027030646,73571.95940307244,83502.72651387626,2.4346254662973497,2.4392679086591134,1.2117176268485577,2.52,0.066514015,2.53,0.10342994,1.0231056,0.75934803
867,1062,-0.00529860317886535,0.00435799529726254,259216.77055962355,227148.7857890018,2.4346254662973497,2.1895462801630985,1.6320760128464729,2.52,0.066514015,2.42,0.08020991,1.0231056,1.2568831
867,1104,-0.0036887560046865026,0.001559159269854891,136786.63596563227,134762.66269520082,2.4346254662973497,4.708955156122494,2.200882312659785,2.52,0.066514015,2.54,0.024819857,1.0231056,1.0468428
867,1138,-0.0039920270598782105,0.002086417986679018,159850.63651246784,177530.12650109743,2.4346254662973497,3.2810121561901004,1.4981691467210252,2.52,0.066514015,2.76,0.03770236,1.0231056,1.1805966
867,1147,-0.0022591872825296214,-0.0009262495983929239,28066.818412576376,29962.65082393014,2.4346254662973497,2.748370378213855,1.1238888527085111,2.52,0.066514015,2.4,0.10113244,1.0231056,0.93074054
867,1153,-0.004358978486008373,0.0027243896452531224,187757.57899195421,220142.47536923134,2.4346254662973497,2.1766443995819,1.4089860087320938,2.52,0.066514015,3.23,0.15723957,1.0231056,1.7318405
867,1160,-0.004565265726626761,0.0030830349690440326,203445.88471377824,212770.90693806382,2.4346254662973497,3.754316347163824,1.9870164971805169,2.52,0.066514015,2.43,0.066997565,1.0231056,4.076668
867,1182,-0.0026808375008434047,-0.000193180123905149,60133.646747429986,63886.530373215224,2.4346254662973497,3.5468791445506413,1.8117725044530724,2.52,0.066514015,2.52,0.05141457,1.0231056,1.0393113
867,1214,-0.006674502634778203,0.006750096255084048,363854.9985088906,363332.4656688205,2.4346254662973497,1.8614570588047568,1.6186118832420586,2.52,0.066514015,2.54,0.06238988399999999,1.0231056,1.2626469
868,1244,-0.0031681949992671795,-0.010753660991884875,35363.61130010792,37373.60339782939,3.5914487279355503,9.192591970620523,1.4693898074557965,2.51,0.017862597,1.99,0.049827754,1.3555738,1.0857646
869,1096,0.00196034588243236,-0.0011092158508281052,171258.87697218565,195434.1723728564,1.6249306191812631,0.39320063383342363,1.8270674413715544,2.54,0.016045146,2.34,0.07930466,1.1785654,1.6197327
869,1243,0.0013192460661107645,-0.0018266722812834233,225921.84788137188,193741.4863349199,1.6249306191812631,3.9615289396166458,1.2366526492646566,2.54,0.016045146,0.79,0.02656845,1.1785654,1.0223781
870,1138,-0.005149445861467811,0.0015282545928191429,255662.86263228883,213685.08870807855,0.4165281378796396,3.2810121561901004,2.0151978234524957,3.01,0.1884184,2.76,0.03770236,1.1041709,1.1805966
870,1154,-0.0051783332472313945,0.007370807728454419,1550586.6052296483,1555109.2640029464,0.4165281378796396,0.4264652959216888,2.044303683648743,3.01,0.1884184,2.51,0.024339553,1.1041709,1.1046798
872,1062,-0.0038833826681595484,0.00529179628719266,150750.57355573025,155660.84789728926,2.9221653791575504,2.1895462801630985,1.0903299353248914,3.16,1.1699396,2.42,0.08020991,1.1835849,1.2568831
872,1160,-0.0032172805327107387,0.004921758025018236,126678.03435786806,156709.1846713602,2.9221653791575504,3.754316347163824,1.4452704196589354,3.16,1.1699396,2.43,0.066997565,1.1835849,4.076668
872,1187,-0.007496626273976217,0.007299053603382427,281331.0712054503,242141.3729590917,2.9221653791575504,1.344087281910304,1.1420368477707041,3.16,1.1699396,2.58,0.025018716,1.1835849,1.0502867
874,1088,0.0009000273612394852,-0.0066056641294241665,46503.119519038235,47210.47134014361,4.087783409203584,3.1370978626572943,2.836711921185361,2.58,0.040140655,3.62,0.44392776,1.0925224,2.6819794
876,909,0.0016643642896945524,0.005455554995291693,54912.99880939036,49988.86373533002,3.0496689825657564,12.05572747672376,1.0403632138345036,2.78,0.027605632,2.66,0.2813352,1.4618512,26.227562
876,935,0.0018311106416045314,0.004921336244009399,37972.17259136706,37687.03448561134,3.0496689825657564,3.394279557002103,1.2671030875111946,2.78,0.027605632,1.11,0.30206215,1.4618512,5.0549636
876,1054,0.0020721187658421297,0.00414919905657272,13486.618916135,14826.788224677759,3.0496689825657564,5.106440800651252,2.193928418457003,2.78,0.027605632,3.41,0.11149649,1.4618512,8.884318
876,1154,0.00019645581134498978,0.010158411911309576,204047.19065730652,244456.25045963004,3.0496689825657564,0.4264652959216888,1.7466990869885537,2.78,0.027605632,2.51,0.024339553,1.4618512,1.1046798
876,1193,1.2661145125376742e-05,0.010747249723684599,222720.06394395584,209736.19069256584,3.0496689825657564,0.9187238297728852,1.0771103354205944,2.78,0.027605632,2.46,0.02718511,1.4618512,1.1100928
876,1211,0.0008671304794909591,0.008009717324413697,135909.07026217386,123645.7612058329,3.0496689825657564,2.6540221446241565,2.7294522984239276,2.78,0.027605632,2.51,0.015738256,1.4618512,1.0453428
877,942,-0.0010364180571014717,-0.0017933997946668384,71971.499080966,74615.01718122391,3.4430127037696283,2.2987937294588496,1.3044301548857498,2.41,0.05404366,2.55,0.016906278,0.87678945,1.1368281
877,1225,0.00018868173822298665,-0.0007729222369949846,29220.07894709466,34121.53256232566,3.4430127037696283,1.8665445783087133,1.755686779602161,2.41,0.05404366,2.86,0.19470881,0.87678945,1.6065621
877,1226,0.00048345624164602367,-0.0005273824316133285,18933.546626473373,17893.594960103746,3.4430127037696283,4.207916840062675,1.3738475016498861,2.41,0.05404366,2.55,0.04969319,0.87678945,0.8208975
878,917,-0.004226734574221201,-0.0013498525062578663,69961.38924621591,74459.12964604222,6.504559004294685,1.074946121824509,2.074433403051861,2.53,0.16238232,2.61,0.11300229,0.87220114,1.1240015
878,995,-0.0062313043045624395,-0.00269061321298315,104188.68803381902,119121.32685535605,6.504559004294685,0.7750184672045696,2.1626870961347198,2.53,0.16238232,2.47,0.04705644,0.87220114,1.178004
879,951,0.0022645977802543743,-0.007097613192810196,254956.30448131444,256900.05126588038,3.030468025309357,2.405618356710388,1.0078273523866166,2.81,0.16537023,2.67,0.021210717,0.7514017,0.9522225
879,1018,0.0006260418155017062,-0.0018044370149870874,86161.80621414547,88719.82847035147,3.030468025309357,1.0754409954080277,1.0654830884273987,2.81,0.16537023,2.38,0.0584938,0.7514017,0.99244636
879,1072,0.0016384204187713828,-0.005074815580649173,190451.15736921362,177165.1694414031,3.030468025309357,2.318299743632782,1.8276736340056,2.81,0.16537023,2.4,0.10305976,0.7514017,1.4884486
884,887,-0.0019484142225978883,-0.004808949905664112,94739.11279140638,85685.49536778241,1.8507815204824005,5.976164012150676,1.283342047780362,2.52,0.020555304,2.55,0.06809127,1.5740149,0.88757855
884,976,-0.0013199014323251736,-0.0047099901643667,63002.752817809924,74428.00418502011,1.8507815204824005,3.120398034633879,1.4567961785053267,2.52,0.020555304,2.5,0.03727001,1.5740149,1.3800001
884,1005,-0.0021772692253535448,-0.004844983272395586,106295.00292064382,109086.02495539948,1.8507815204824005,4.138213185240246,1.116983713775407,2.52,0.020555304,2.47,0.17715493,1.5740149,1.1063442
884,1020,-0.00801272702428659,-0.005763779839580497,400952.7922033607,371212.4377310361,1.8507815204824005,2.926927401639674,1.234660765375255,2.52,0.020555304,2.86,0.1846328,1.5740149,3.9896352
884,1025,-0.0051007909913241695,-0.005305293646528582,253916.4047305094,275503.9634146505,1.8507815204824005,3.0221885891675178,1.1115127164501366,2.52,0.020555304,2.51,0.018604323,1.5740149,1.061218
884,1136,-0.001876005840558698,-0.0047975491595452415,91082.89685902366,105481.72916655312,1.8507815204824005,4.680050965324975,1.056808148493789,2.52,0.020555304,2.51,0.026310299,1.5740149,0.9978621
884,1175,-0.0023078868199028217,-0.004865549096298514,112890.45660696013,122647.3260844793,1.8507815204824005,5.931625601367311,1.056919741539096,2.52,0.020555304,2.33,0.24106559,1.5740149,1.5552424
884,1265,-0.0013864401341529959,-0.004720466725577634,66362.58292161307,66081.85645184276,1.8507815204824005,6.6272779808168,1.0773571729926439,2.52,0.020555304,2.28,0.22960271,1.5740149,0.43224385
884,1283,-0.0024052770066897407,-0.004880883243572045,117808.11313456131,103792.25677626625,1.8507815204824005,14.161361410243712,1.1528115454794674,2.52,0.020555304,0.72,0.026745131,1.5740149,1.056542
885,1115,-0.005526600436322127,-0.00943283800314933,154729.79602108034,140241.14020648645,5.233039057491726,2.6842147050048006,1.0412679702832954,2.59,0.04965587,2.6,0.07830312,1.1985142,1.1337339
886,919,-0.0023776244117009663,0.0025411978446975647,128802.52972088149,121910.25717823005,2.6921618302037467,1.81567829105032,1.1283842477207142,2.43,0.05876371,2.57,0.016235784,0.9389995,1.2106085
886,961,-0.0009447579383252191,-0.0005330479737063363,12495.597206211223,14647.003834299949,2.6921618302037467,3.08557214426363,1.7113309755342292,2.43,0.05876371,2.37,0.10039754,0.9389995,0.6687793
886,962,-0.00412063105105346,0.006280856055734842,270283.79077529616,235683.40724266786,2.6921618302037467,2.7925709044773748,1.7211022888159588,2.43,0.05876371,2.66,0.014004443,0.9389995,1.0587926
886,972,-0.001274405002591187,0.0001742168885115827,39253.316484068135,39597.35184944164,2.6921618302037467,2.914862095660965,1.536083420772742,2.43,0.05876371,2.66,0.46243247,0.9389995,1.0262363
886,1052,-0.001008691713158672,-0.0003958766855307792,17685.15350690678,17184.335872986398,2.6921618302037467,6.223950668010852,2.027879359156601,2.43,0.05876371,2.52,0.1070487,0.9389995,0.7418419
886,1077,-0.001297569843161026,0.00022391755188745448,41133.62536066702,40640.987069900664,2.6921618302037467,4.93633554126696,2.053809778697934,2.43,0.05876371,2.53,0.07280147,0.9389995,0.8971911
886,1118,-0.002269540265029745,0.0023093009847222376,120029.25196864328,132817.19730440347,2.6921618302037467,4.3221977285804325,1.8529825258565884,2.43,0.05876371,2.47,0.02906436,0.9389995,1.0381736
886,1121,-0.003301327157760594,0.004523021941559761,203780.22997823128,186933.7512028293,2.6921618302037467,4.071863598041349,2.2197199579997955,2.43,0.05876371,2.58,0.021756392,0.9389995,1.1312249
886,1138,-0.0025008327921376447,0.0028055440733153712,138803.4537811186,130948.8265262038,2.6921618302037467,3.2810121561901004,1.5839909177079168,2.43,0.05876371,2.76,0.03770236,0.9389995,1.1805966
886,1153,-0.002746104379219237,0.0033317795355649943,158712.3472171255,147046.7191934552,2.6921618302037467,2.1766443995819,1.4948077797189852,2.43,0.05876371,3.23,0.15723957,0.9389995,1.7318405
886,1163,-0.0017462691490704933,0.0011866115576053085,77554.91154572427,68616.99740093082,2.6921618302037467,2.802465607839303,1.5420286342075793,2.43,0.05876371,2.35,0.13885291,0.9389995,1.0493916
886,1172,-0.0015832242837260616,0.0008367952943240168,64320.427731051685,64087.11640999337,2.6921618302037467,2.468683698161355,1.7230215822012054,2.43,0.05876371,2.33,0.10789894,0.9389995,1.0555482
