,star_s,star_b,cross_point_x,cross_point_y,TBL_S,TBL_B,vel_mod_s,vel_mod_b,angle,parallax_s,parallax_err_s,parallax_b,parallax_err_b,ruwe_s,ruwe_b,star_score,star_score_ID
6499,1026,1284,-0.007126326151117,0.0031580346275389,30097.1149205473,31436.52824265515,32.204932614446875,18.19067052285142,2.22870153889736,2.67,0.024489965,0.86,0.07744477,1.1355766,0.99510777,9.957790194495084,1284.0
519,43,1259,-0.0044147516311036,-0.0011037963476842,49685.986082545605,51960.49376215245,22.97790382634037,11.32355853652233,1.9630644161168356,2.83,0.024015222,0.72,0.119691394,1.0197788,1.0175933,9.159649437400303,1259.0
578,48,1259,-0.0031648055070085,0.0004085261247149,32691.344036349667,35964.953190786895,27.638155974943817,11.32355853652233,2.555538569864296,1.44,0.039784264,0.72,0.119691394,1.0349691,1.0175933,9.159649437400303,1259.0
6050,843,1259,-0.0050505524987751,-0.0018730582555498,49995.22408756189,60096.82730333708,15.087491566634757,11.32355853652233,1.5191880340328994,2.03,0.015315163,0.72,0.119691394,1.1160008,1.0175933,9.159649437400303,1259.0
933,86,1150,-0.0058621085027225,-0.0026758613951355,71899.69839313903,70465.0520127419,10.195609462355508,8.184964827126059,1.6943723368051604,1.81,0.7153338,2.96,0.6411934,3.1952236,4.0461397,8.259473135903411,1150.0
515,43,1150,-0.0043939915480404,-0.0011429215610559,49508.037938565394,46525.04647802922,22.97790382634037,8.184964827126059,1.889959382380312,2.83,0.024015222,2.96,0.6411934,1.0197788,4.0461397,8.259473135903411,1150.0
6044,843,1150,-0.0050732833675294,-0.0018522066665362,49806.48423326384,57601.99090428155,15.087491566634757,8.184964827126059,1.5922930677694225,2.03,0.015315163,2.96,0.6411934,1.1160008,4.0461397,8.259473135903411,1150.0
575,48,1150,-0.0031964179968707,0.0001075293617901,31680.427171713254,26996.685776387956,27.638155974943817,8.184964827126059,2.4824335361277727,1.44,0.039784264,2.96,0.6411934,1.0349691,4.0461397,8.259473135903411,1150.0
102,15,326,-0.0010948463520481,0.0047914499991911,23884.80966846297,21361.590511171504,14.902919729098183,17.826013155712328,2.263260884890273,2.6,0.022149228,1.98,0.84377617,1.1349726,9.402126,7.960402785301909,15.0
6310,938,1130,-0.0018883312157103,0.0108309422650744,109985.20802364049,120774.66111906584,12.236821451395487,3.954395728891459,1.3542797128581734,0.98,0.11222002,2.49,0.046160858,1.1167854,1.090465,6.687838947285165,1130.0
6430,998,1130,-0.0063006493957859,0.0101628965282234,261491.92460066185,224955.7295961163,4.621872020577589,3.954395728891459,1.154337215064124,2.48,0.059564058,2.49,0.046160858,0.87722063,1.090465,6.687838947285165,1130.0
2225,216,1130,-0.004673030768503,0.010409325647974,154853.64357482793,186525.3533759273,5.634951589168753,3.954395728891459,1.2311903486124598,1.98,1.1021203,2.49,0.046160858,1.178706,1.090465,6.687838947285165,1130.0
2574,247,1130,-0.0057739661429532,0.0102426388512759,201238.28392170707,212519.9935975532,4.927683573318152,3.954395728891459,1.1699116946516086,2.54,0.08943113,2.49,0.046160858,0.903453,1.090465,6.687838947285165,1130.0
2267,219,1130,-0.0042692801988245,0.0104704553842752,170578.39282372492,176992.2317762056,4.52219397249949,3.954395728891459,1.0535642640993288,1.22,0.5168895,2.49,0.046160858,24.114223,1.090465,6.687838947285165,1130.0
557,46,1130,-0.0051791093478575,0.0103327029694519,165160.69979595428,198474.5839116084,10.57609496130157,3.954395728891459,1.1390244785073738,1.18,0.016734038,2.49,0.046160858,1.074311,1.090465,6.687838947285165,1130.0
4357,509,1130,-0.0011871516701572,0.0109371041480249,95594.69238374056,104218.82102126016,13.660398628632612,3.954395728891459,1.810331836225978,1.38,0.146127,2.49,0.046160858,1.0067515,1.090465,6.687838947285165,1130.0
492,41,1130,0.0001230790200236,0.0111354792404693,79408.4839864689,73282.4225831671,22.50014136939965,3.954395728891459,1.6257371586541676,1.65,0.066567935,2.49,0.046160858,1.0589757,1.090465,6.687838947285165,1130.0
3201,335,1130,-0.0111884266770026,0.0094228640459473,353722.97047684714,340363.0594515257,4.335229571239259,3.954395728891459,1.1440300603716267,1.88,0.20552778,2.49,0.046160858,13.862651,1.090465,6.687838947285165,1130.0
603,58,938,0.0007879813723467,0.003864343462321,43094.28253328046,53683.11811849503,12.222860947978726,12.236821451395487,1.1806119486405655,2.41,0.24039905,0.98,0.11222002,0.9068598,1.1167854,6.590250458956011,58.0
598,58,574,-0.0009791842458976,0.0021949191931168,24733.297344261544,23166.716225028133,12.222860947978726,25.692541270655312,1.633266724155512,2.41,0.24039905,0.6,0.108457506,0.9068598,1.0155448,6.590250458956011,58.0
5745,774,909,-0.0051707239742277,0.0070406989055124,92772.88251972686,103717.641786253,12.784679862271703,12.05572747672376,1.2235625577734195,0.99,0.07967397,2.66,0.2813352,1.0481087,26.227562,6.360735704332798,909.0
4355,509,909,-0.0016098374040283,0.0062148840156694,63554.41456173907,75726.47666778456,13.660398628632612,12.05572747672376,1.4321841289349562,1.38,0.146127,2.66,0.2813352,1.0067515,26.227562,6.360735704332798,909.0
104,15,909,0.0016521359874912,0.0054583908941157,41395.45741287744,50084.98710779422,14.902919729098183,12.05572747672376,2.675526689868529,2.6,0.022149228,2.66,0.2813352,1.1349726,26.227562,6.360735704332798,909.0
484,41,909,0.0006435141181352,0.0056923031352149,56973.60244492487,58013.49051015406,22.50014136939965,12.05572747672376,1.247589451363146,1.65,0.066567935,2.66,0.2813352,1.0589757,26.227562,6.360735704332798,909.0
3992,458,909,0.0017011008150862,0.0054470353277674,55075.05316443028,49700.08785667011,12.463043524469228,12.05572747672376,2.0878625480240887,1.83,0.087777816,2.66,0.2813352,0.8823632,26.227562,6.360735704332798,909.0
2740,271,1082,0.0005116388359366,0.0005851895711155,20694.17783593676,17895.480664864033,4.857875966847206,4.256742541928368,1.6003230774353092,2.5,0.042940147,2.79,0.41665158,0.9342141,1.0923895,6.160301317288113,1082.0
328,27,1082,-0.000644034008862,-0.0006701237852263,52089.09592966238,54899.88937483741,13.174014267260509,4.256742541928368,2.340939364837239,3.44,0.036289763,2.79,0.41665158,1.5319358,1.0923895,6.160301317288113,1082.0
4677,574,1082,0.0006190889386679,0.0007019038728368,15308.035401320494,14454.950297387451,25.692541270655312,4.256742541928368,1.5780638353752945,0.6,0.108457506,2.79,0.41665158,1.0155448,1.0923895,6.160301317288113,1082.0
194,20,1082,-0.0014533226634935,-0.0015491881864253,64840.68242431175,80813.14698499003,14.520529763797157,4.256742541928368,1.4553873959106316,1.46,0.01971425,2.79,0.41665158,1.057344,1.0923895,6.160301317288113,1082.0
19,2,1125,-0.0011244416873537,0.0107631870193106,31517.52718829032,29849.63593167801,35.33605279638711,4.972677554804119,2.2912787237218355,3.98,0.01433642,2.52,0.06304425,0.99500185,1.0112028,6.07801848881601,1125.0
6454,1006,1125,-0.006454307309869,0.0075636726930517,132602.47852058176,145256.9456066341,6.044873034308737,4.972677554804119,1.4261258371753336,1.52,0.37828624,2.52,0.06304425,12.213488,1.0112028,6.07801848881601,1125.0
1585,166,1125,-0.0089248217410373,0.0060806247373283,174158.1872290114,198750.86913255852,7.972327744693972,4.972677554804119,1.8515417238295035,0.73,0.046569068,2.52,0.06304425,1.0254942,1.0112028,6.07801848881601,1125.0
4808,599,1125,-0.0071506200029134,0.0071456767068978,134737.41167752806,160334.1689905236,7.37826956212546,4.972677554804119,1.278545283588055,2.52,0.3907027,2.52,0.06304425,1.9911473,1.0112028,6.07801848881601,1125.0
5328,687,1125,-0.0126404636208628,0.0038501277102497,274803.6718805254,279205.47407696693,5.1081691931379885,4.972677554804119,1.2656801814626069,2.64,0.39420742,2.52,0.06304425,2.0164433,1.0112028,6.07801848881601,1125.0
5748,774,1125,-0.0053154241228764,0.008247343414003,101548.3553539327,120596.7657909134,12.784679862271703,4.972677554804119,1.992086312424851,0.99,0.07967397,2.52,0.06304425,1.0481087,1.0112028,6.07801848881601,1125.0
432,36,1073,-0.0001858231097647,-0.0011511062457571,31761.30995647601,33942.19461743836,21.43642462675032,4.6688429679930925,1.6362631915401444,2.32,0.029257638,2.52,0.0654491,1.0217519,0.66432863,5.937451294566698,1073.0
5922,819,1073,0.0002692657577887,-3.785056435449648e-06,9808.6529743188,9536.810363784163,5.339486155482634,4.6688429679930925,1.2566768283470662,2.29,0.11916122,2.52,0.0654491,0.61862457,0.66432863,5.937451294566698,1073.0
3259,343,1073,-0.0012305860258327,-0.0037850503320325,102846.6881496807,89970.46126716246,4.845194944162135,4.6688429679930925,1.0209554837001438,2.36,0.20714259,2.52,0.0654491,1.2372752,0.66432863,5.937451294566698,1073.0
191,20,1073,-0.0005921054028698,-0.0021753815400125,58070.99106571915,55730.19293080304,14.520529763797157,4.6688429679930925,1.8218633006153528,1.46,0.01971425,2.52,0.0654491,1.057344,0.66432863,5.937451294566698,1073.0
3601,401,750,0.0007575586358098,0.0021766872017845,57252.30460233401,69744.9065686213,2.8921496799173063,2.257853533479681,1.6214030798316548,2.55,0.08653865,2.91,0.6249568,0.94592136,0.84000283,5.829645290806683,750.0
4696,577,750,0.0004511740322598,0.001698406216299,38315.44289265456,46521.10663184291,5.122504010737771,2.257853533479681,2.324932335965792,2.52,0.015792808,2.91,0.6249568,1.15542,0.84000283,5.829645290806683,750.0
4674,574,750,0.0001146683191023,0.0011731047414676,17788.262616757656,21014.141629670947,25.692541270655312,2.257853533479681,1.3891703214489215,0.6,0.108457506,2.91,0.6249568,1.0155448,0.84000283,5.829645290806683,750.0
5522,732,750,0.0004762771688969,0.0017375934104023,43204.76181899154,48423.91185211506,4.239542584306037,2.257853533479681,1.878594489006688,2.48,0.0549401,2.91,0.6249568,1.1455288,0.84000283,5.829645290806683,750.0
375,35,750,0.0003824842736493,0.0015911782255307,47955.670377991504,41314.45723368849,20.3497153624504,2.257853533479681,1.3152671831171865,2.02,0.05791169,2.91,0.6249568,0.96840405,0.84000283,5.829645290806683,750.0
5416,708,1108,-0.0057365404133759,0.0052993925150287,96389.05115206807,95364.39934553795,8.317897602240778,4.242273153078838,1.6123999383179823,2.59,0.22525439,2.59,0.049456384,1.5941341,1.0352473,5.714940534668979,1108.0
1062,99,1108,-0.0046227268359142,0.0066366489296066,53066.007138188266,57492.26620679477,19.342268471559567,4.242273153078838,2.5551374876917663,2.57,0.018276036,2.59,0.049456384,1.2190882,1.0352473,5.714940534668979,1108.0
1041,97,1108,-0.0080954591238145,0.0024672496494422,181223.7252416394,175572.86984092262,4.266652274068632,4.242273153078838,1.4177893408959406,2.7,0.06866096,2.59,0.049456384,3.6525795,1.0352473,5.714940534668979,1108.0
5327,687,1108,-0.0093626243559114,0.000945877609057,195658.0090252236,218659.2995180749,5.1081691931379885,4.242273153078838,1.601348906110291,2.64,0.39420742,2.59,0.049456384,2.0164433,1.0352473,5.714940534668979,1108.0
5747,774,1108,-0.0050593998414695,0.0061123746797967,86021.52868951336,72340.11735453605,12.784679862271703,4.242273153078838,2.327755037072535,0.99,0.07967397,2.59,0.049456384,1.0481087,1.0352473,5.714940534668979,1108.0
3138,326,1108,-0.0042206035980611,0.0071194423612465,41545.434994782336,43819.18382539734,17.826013155712328,4.242273153078838,1.5164582842773715,1.98,0.84377617,2.59,0.049456384,9.402126,1.0352473,5.714940534668979,1108.0
5978,831,1108,-0.0135268580908368,-0.0040537456551168,354580.60098389647,360252.4867634098,4.322736112683483,4.242273153078838,1.3333272871946402,2.14,0.19958766,2.59,0.049456384,0.9962947,1.0352473,5.714940534668979,1108.0
4693,576,1108,-0.0071080462727051,0.0036527480090435,117234.38174870209,141998.6418760069,5.771105198034698,4.242273153078838,1.3002137840942185,2.74,0.104780644,2.59,0.049456384,0.8381794,1.0352473,5.714940534668979,1108.0
4683,574,1254,0.002027280417209,-0.0006135479983782,8383.982945590487,7538.627761600508,25.692541270655312,47.731731565880594,1.4399261711005682,0.6,0.108457506,3.26,0.019211475,1.0155448,1.0828056,5.47750346852115,574.0
4672,574,709,0.0014005621559657,-2.810367348336394e-05,11465.545490130557,12675.681617723114,25.692541270655312,26.007834586248304,1.8357652816189691,0.6,0.108457506,1.43,0.017102215,1.0155448,1.0775291,5.47750346852115,574.0
2329,228,599,-0.008655102136415,0.0085136370345911,169127.42944611842,160179.47605615598,3.25760400317852,7.37826956212546,1.2111596775105786,2.59,0.041085843,2.52,0.3907027,1.1762848,1.9911473,5.382938813031523,228.0
2331,228,825,-0.0042188482078086,0.0107852926875764,27885.12925698445,25495.5657877863,3.25760400317852,31.0521036242304,2.3825295297532434,2.59,0.041085843,1.96,0.024681674,1.1762848,1.0534644,5.382938813031523,228.0
2327,228,539,-0.010576884144325,0.007529557441238,230313.49219806844,280039.9705492936,3.25760400317852,3.7760976188328126,1.2460932494892918,2.59,0.041085843,0.92,0.071957625,1.1762848,0.96031594,5.382938813031523,228.0
2330,228,687,-0.0145164063314586,0.0055122613192204,355740.7522944412,320099.5870574034,3.25760400317852,5.1081691931379885,1.1982945753851304,2.59,0.041085843,2.64,0.39420742,1.1762848,2.0164433,5.382938813031523,228.0
2328,228,551,-0.0117984095211881,0.0069040555938972,269204.65053663985,284212.22278391366,3.25760400317852,4.106862845344427,1.0094778076468038,2.59,0.041085843,2.66,0.14662418,1.1762848,0.94685215,5.382938813031523,228.0
2332,228,1006,-0.0076511464158736,0.0090277288166707,137163.29539533157,161481.67449365713,3.25760400317852,6.044873034308737,1.3587402310978571,2.59,0.041085843,1.52,0.37828624,1.1762848,12.213488,5.382938813031523,228.0
148,20,24,0.0065815895934243,-0.0073913941917888,1681.386205242491,1874.0614899426264,14.520529763797157,80.98303656048955,1.272155375841871,1.46,0.01971425,3.34,0.17852105,1.057344,1.2650229,5.353707123328797,20.0
272,26,574,0.0002687241119107,0.001029194638325,19920.876113739352,17030.773023354093,10.351339825158531,25.692541270655312,1.1756314608738871,2.34,0.038877923,0.6,0.108457506,2.7419102,1.0155448,5.310560988395943,26.0
875,81,1231,-0.0027247653357218,0.0031651240996394,15409.936773677067,17253.704764667586,22.582380294209283,26.453400328926215,2.664001969764884,2.68,0.0162079,2.81,0.03362441,1.0076104,1.0232962,5.304228664048119,81.0
4416,517,1259,-0.0097053616431733,-0.0075049589735899,119396.1633387596,119664.34552343872,4.139759300686309,11.32355853652233,1.2065738063783809,2.13,0.2876571,0.72,0.119691394,5.455476,1.0175933,5.148310537956678,517.0
4418,517,1284,-0.0089359422615999,-0.0077654765788561,101281.23975862443,87628.36178981976,4.139759300686309,18.19067052285142,1.7330987909520683,2.13,0.2876571,0.86,0.07744477,5.455476,0.99510777,5.148310537956678,517.0
4413,517,1002,-0.0089709522837448,-0.0077536225401512,102105.50269101436,114150.50835515025,4.139759300686309,10.007651405208508,1.1346015142613233,2.13,0.2876571,1.58,0.278501,5.455476,1.891521,5.148310537956678,517.0
4415,517,1150,-0.0102956014814219,-0.0073051097458789,133292.55043257173,142760.2776142715,4.139759300686309,8.184964827126059,1.1334687726418575,2.13,0.2876571,2.96,0.6411934,5.455476,4.0461397,5.148310537956678,517.0
4414,517,1021,-0.0105353407583985,-0.0072239364562245,138936.88275067226,162746.92096109464,4.139759300686309,6.837834093163432,1.03272327803894,2.13,0.2876571,2.41,0.09762374,5.455476,0.91202873,5.148310537956678,517.0
4417,517,1267,-0.006404587471534,-0.0086225676578963,41683.96462567371,38440.98573062335,4.139759300686309,20.327102130597964,1.433142252430842,2.13,0.2876571,1.13,0.15447159,5.455476,1.0606594,5.148310537956678,517.0
389,36,41,0.001368346698226,-0.0018886447958059,24352.805447400235,25727.56786579578,21.43642462675032,22.50014136939965,1.0323887698508118,2.32,0.029257638,1.65,0.066567935,1.0217519,1.0589757,5.054448748211032,36.0
935,86,1259,-0.0057886412286827,-0.0027660792836936,70846.22421632355,69542.13698262438,10.195609462355508,11.32355853652233,1.7674773705416835,1.81,0.7153338,0.72,0.119691394,3.1952236,1.0175933,4.979312318970727,86.0
5758,778,965,0.0092787551450287,0.0034521033017498,151998.69011059974,155742.28797889198,9.001263219190035,8.693672956481663,1.3926991381814369,0.67,0.028085046,2.67,0.022295723,1.0332029,1.0025437,4.978183916544488,965.0
488,41,965,0.0007115309255102,0.0049809224808307,54041.53844342208,63331.11495822502,22.50014136939965,8.693672956481663,1.8427099073919413,1.65,0.066567935,2.67,0.022295723,1.0589757,1.0025437,4.978183916544488,965.0
6304,938,965,0.0003330888602154,0.0050484553797918,63252.77721941029,59249.01388579378,12.236821451395487,8.693672956481663,2.114167353187936,0.98,0.11222002,2.67,0.022295723,1.1167854,1.0025437,4.978183916544488,965.0
896,83,574,0.0004884905054784,0.0008239014533752,16790.256915678987,15950.18557465986,4.902324991763341,25.692541270655312,1.9863134720546012,2.5,0.07771205,0.6,0.108457506,1.0629755,1.0155448,4.903819807454242,83.0
2250,217,954,0.0003958143976669,-0.0010882629067267,66387.13193370098,61107.20963231806,4.445763613907761,3.652903229443177,2.6970847800097624,1.6,0.73250693,2.39,0.077132374,33.902397,1.0048437,4.849613430661167,954.0
4676,574,954,0.0005529088102904,0.000763725560468,15633.44191555918,14135.377403215924,25.692541270655312,3.652903229443177,2.2375356504970214,0.6,0.108457506,2.39,0.077132374,1.0155448,1.0048437,4.849613430661167,954.0
518,43,1238,-0.0060324491629521,0.001944975707391,63552.321416399565,69888.15903865513,22.97790382634037,16.007249657513167,1.0132056240691516,2.83,0.024015222,2.55,0.02616424,1.0197788,1.0640737,4.836833102169723,1238.0
5415,708,1098,-0.0082684948688948,0.0075932121412738,134307.1980720851,115939.2221854823,8.317897602240778,2.9973374015948,1.5874932283394054,2.59,0.22525439,2.69,0.069645636,1.5941341,1.1000322,4.793002515940403,1098.0
5351,692,1098,-0.01106332132421,0.0044027627092457,244293.22249365228,246574.59217131644,3.9716746180442777,2.9973374015948,1.014984063400978,2.76,0.14870085,2.69,0.069645636,1.0736032,1.1000322,4.793002515940403,1098.0
6234,909,1098,-0.008147706313935,0.0077310989770858,127118.89385726336,110293.34119089785,12.05572747672376,2.9973374015948,1.0792857693205384,2.66,0.2813352,2.69,0.069645636,26.227562,1.1000322,4.793002515940403,1098.0
4692,576,1098,-0.0104136165331342,0.0051444367683744,175246.17821148402,216206.18571718823,5.771105198034698,2.9973374015948,1.2753070741156414,2.74,0.104780644,2.69,0.069645636,0.8381794,1.1000322,4.793002515940403,1098.0
3973,453,1098,-0.0097220048235573,0.0059339498996126,190147.66502057813,183878.9721990539,3.4494060482239477,2.9973374015948,1.317501887043576,2.27,0.09494454,2.69,0.069645636,4.7161474,1.1000322,4.793002515940403,1098.0
1583,166,1098,-0.0090805366679955,0.0066662213824034,181174.8296766937,153895.56135914865,7.972327744693972,2.9973374015948,2.1623037384986104,0.73,0.046569068,2.69,0.069645636,1.0254942,1.1000322,4.793002515940403,1098.0
5977,831,1098,-0.0169825947913258,-0.0023544163045934,436821.9101261129,523252.4080526551,4.322736112683483,2.9973374015948,1.3084205772160633,2.14,0.19958766,2.69,0.069645636,0.9962947,1.1000322,4.793002515940403,1098.0
3588,400,1098,-0.0103014475305485,0.0052724839070115,193628.18106519527,210963.19858077704,3.5146137688061647,2.9973374015948,1.18840600501616,2.54,0.06403315,2.69,0.069645636,1.1326234,1.1000322,4.793002515940403,1098.0
5326,687,1098,-0.0120250700743144,0.0033048731613317,259944.5753167485,291528.5117838749,5.1081691931379885,2.9973374015948,1.576442196131714,2.64,0.39420742,2.69,0.069645636,2.0164433,1.1000322,4.793002515940403,1098.0
1040,97,1098,-0.0111496713101138,0.0043041894103711,258338.73767084625,250610.750600889,4.266652274068632,2.9973374015948,1.3928826309173634,2.7,0.06866096,2.69,0.069645636,3.6525795,1.1000322,4.793002515940403,1098.0
4110,477,1098,-0.0115252305448524,0.0038754677110735,274204.66553135565,268165.08550006244,3.72824913271053,2.9973374015948,1.1150097287470837,2.54,0.2025974,2.69,0.069645636,0.94288516,1.1000322,4.793002515940403,1098.0
3137,326,1098,-0.0069214328859387,0.0091309581184008,58985.406826515566,52975.04771852976,17.826013155712328,2.9973374015948,1.4915515742987948,1.98,0.84377617,2.69,0.069645636,9.402126,1.1000322,4.793002515940403,1098.0
1131,110,1098,-0.0140933653085012,0.0009437994200165,367350.4089274304,388204.46554267785,3.361176327473091,2.9973374015948,1.319406568945696,2.46,0.049265455,2.69,0.069645636,1.265798,1.1000322,4.793002515940403,1098.0
1733,176,1098,-0.0126750646735674,0.0025628682700926,279502.88755036134,321910.4644094971,3.5826093755866983,2.9973374015948,1.5307628606025792,2.45,0.03920217,2.69,0.069645636,1.1926372,1.1000322,4.793002515940403,1098.0
4427,518,1098,-0.0112034131725858,0.0042428400932163,263425.6069150995,253122.74488747612,3.7771567700962727,2.9973374015948,1.1766106351194554,3.0,0.66788673,2.69,0.069645636,1.0685196,1.1000322,4.793002515940403,1098.0
4129,479,1098,-0.0132148109074231,0.0019467180035996,397095.575264283,347139.20404164697,3.005106686869061,2.9973374015948,1.0398762405709,2.53,0.06582504,2.69,0.069645636,0.8622481,1.1000322,4.793002515940403,1098.0
184,20,964,-0.0002948430251827,-0.0023915218029752,55734.328017412605,49888.30632407054,14.520529763797157,4.512869160711825,1.8918353949875453,1.46,0.01971425,2.59,0.02430476,1.057344,1.1490941,4.783540411403184,964.0
428,36,964,6.192329928747433e-05,-0.0012686754626938,30580.338366927717,25787.426725962105,21.43642462675032,4.512869160711825,1.7062352859123366,2.32,0.029257638,2.59,0.02430476,1.0217519,1.1490941,4.783540411403184,964.0
3253,343,964,-0.0007087744959251,-0.0036942833170854,92755.18628939876,77850.90215775614,4.845194944162135,4.512869160711825,1.090927578072336,2.36,0.20714259,2.59,0.02430476,1.2372752,1.1490941,4.783540411403184,964.0
2037,205,964,9.72744539598254e-05,-0.0011574152009314,23473.606879131148,23399.325988938945,4.514101075825913,4.512869160711825,1.0318579326280195,2.45,0.048385505,2.59,0.02430476,1.0494301,1.1490941,4.783540411403184,964.0
569,48,576,-0.0030179272994236,0.0018070197334092,37388.27419725091,45453.9836047007,27.638155974943817,5.771105198034698,1.2515331606737627,1.44,0.039784264,2.74,0.104780644,1.0349691,0.8381794,4.775216469779569,576.0
4348,509,576,-0.0020437354258907,0.0013674008620222,30664.22676296428,28357.199621729676,13.660398628632612,5.771105198034698,1.2361628241398532,1.38,0.146127,2.74,0.104780644,1.0067515,0.8381794,4.775216469779569,576.0
1283,133,576,-0.002347712280814,0.0015045750322444,32008.49705911865,33691.90499717038,6.355292646961591,5.771105198034698,1.481701482055926,2.02,0.23912829,2.74,0.104780644,5.8559885,0.8381794,4.775216469779569,576.0
555,46,1118,-0.0007647104345271,0.0036247187588164,95066.65832403736,90127.26695062163,10.57609496130157,4.3221977285804325,1.707098392322827,1.18,0.016734038,2.47,0.02906436,1.074311,1.0381736,4.7551517113127035,1118.0
491,41,1118,0.0007173348481327,0.0049202198628664,53791.34333362641,48083.70254521983,22.50014136939965,4.3221977285804325,2.1938110724696207,1.65,0.066567935,2.47,0.02906436,1.0589757,1.0381736,4.7551517113127035,1118.0
331,27,1118,-0.0008814299344139,0.0035226906745624,81517.25464685909,93438.43690492204,13.174014267260509,4.3221977285804325,2.2325743806206253,3.44,0.036289763,2.47,0.02906436,1.5319358,1.0381736,4.7551517113127035,1118.0
6308,938,1118,0.0004665635279061,0.00470101298301,60444.84559964559,55197.73629056881,12.236821451395487,4.3221977285804325,1.9223536266736263,0.98,0.11222002,2.47,0.02906436,1.1167854,1.0381736,4.7551517113127035,1118.0
105,15,1118,0.0012102708364733,0.005351110284767,38578.786588810864,34099.79381043271,14.902919729098183,4.3221977285804325,2.661436996204582,2.6,0.022149228,2.47,0.02906436,1.1349726,1.0381736,4.7551517113127035,1118.0
5916,817,1254,0.0049732972876653,0.0035087674701823,15023.429514228488,17338.207543153065,8.20580271872622,47.731731565880594,1.6421928924486715,1.03,0.021601673,3.26,0.019211475,1.3795446,1.0828056,4.7475986772899335,817.0
1332,138,1083,-0.0026874689643955,0.0075429273082784,49610.68289107236,49695.47801377764,8.05068409650551,17.817425792656486,1.633536125694934,1.45,0.018855114,3.56,0.02792,1.1214616,1.5031186,4.735834131511736,138.0
1325,138,326,-0.0028583472436369,0.0061048650480831,33004.49211396911,32748.98401011953,8.05068409650551,17.826013155712328,1.0489170833808918,1.45,0.018855114,1.98,0.84377617,1.1214616,9.402126,4.735834131511736,138.0
1331,138,965,-0.0029150018294781,0.0056280764115939,27498.72002255838,24213.17695412545,8.05068409650551,8.693672956481663,1.629116470395939,1.45,0.018855114,2.67,0.022295723,1.1214616,1.0025437,4.735834131511736,138.0
197,20,1112,0.0002586298539566,-0.0027939534008473,51383.6946308824,55177.97707944616,14.520529763797157,4.804501884665388,1.12765271756397,1.46,0.01971425,3.0,1.0414093,1.057344,1.1995953,4.728407988644278,1112.0
490,41,1112,0.001395660225266,-0.0021743141103355,24550.138161594503,30296.75843991693,22.50014136939965,4.804501884665388,1.974441378339573,1.65,0.066567935,3.0,1.0414093,1.0589757,1.1995953,4.728407988644278,1112.0
2886,292,1112,0.0014801272815447,-0.0021282827041877,29427.34759872625,28448.396823431827,5.041025557207822,4.804501884665388,1.331534219796916,2.54,0.030180741,3.0,1.0414093,1.0729824,1.1995953,4.728407988644278,1112.0
198,20,1135,-0.0026449876202848,-0.0006827254368223,74207.89361383831,86781.79903343575,14.520529763797157,4.359648283642995,1.153670376121962,1.46,0.01971425,1.65,0.69185334,1.057344,1.139373,4.7139210085956655,1135.0
5860,807,1135,-0.0012863925214315,0.0001041735248426,55117.1199098359,53536.00262751411,6.451834273892424,4.359648283642995,1.9123727943266555,2.68,0.029164748,1.65,0.69185334,1.7693552,1.139373,4.7139210085956655,1135.0
4679,574,1135,0.0002847791479919,0.0010141969426442,16951.83069647679,15088.305087242928,25.692541270655312,4.359648283642995,1.2763468155866249,0.6,0.108457506,1.65,0.69185334,1.0155448,1.139373,4.7139210085956655,1135.0
3988,458,574,-0.0011504702929003,0.0023549248134293,23918.28941516277,24008.926671870227,12.463043524469228,25.692541270655312,1.5643853179718836,1.83,0.087777816,0.6,0.108457506,0.8823632,1.0155448,4.7078141045966415,458.0
422,36,850,0.0007691528482068,-0.0016042945523067,27209.07656838937,25399.572505119148,21.43642462675032,3.6925352412521137,1.79565876130276,2.32,0.029257638,2.27,0.103518106,1.0217519,1.5579412,4.69738121281848,850.0
3250,343,850,0.0003463910444354,-0.0035107415191673,72348.9583638842,74220.33421923267,4.845194944162135,3.6925352412521137,1.1803510534627593,2.36,0.20714259,2.27,0.103518106,1.2372752,1.5579412,4.69738121281848,850.0
181,20,850,0.000471085621602,-0.0029484305527968,49713.66310681504,59820.53701762637,14.520529763797157,3.6925352412521137,1.9812588703779688,1.46,0.01971425,2.27,0.103518106,1.057344,1.5579412,4.69738121281848,850.0
1290,133,1115,-0.0085830313315683,-0.009564604869717,216554.55485429277,245456.974200814,6.355292646961591,2.6842147050048006,1.014711256821077,2.02,0.23912829,2.6,0.07830312,5.8559885,1.1337339,4.690694468651419,1115.0
2917,294,1115,-0.0063382963026238,-0.0094678313089279,152432.7068638742,168183.29249120475,4.70569826457108,2.6842147050048006,1.2188856147699103,2.62,0.018830229,2.6,0.07830312,1.2206817,1.1337339,4.690694468651419,1115.0
1445,151,1115,-0.0084002609988247,-0.0095567253936638,256599.94920067076,239165.2131081777,3.28211019094826,2.6842147050048006,1.077516535697538,2.58,0.018864589,2.6,0.07830312,1.2541416,1.1337339,4.690694468651419,1115.0
4971,623,1115,-0.0051674856651356,-0.0094173560800307,137852.22400413707,127878.82564906008,6.468787949652832,2.6842147050048006,1.2066820709047974,2.65,0.040895525,2.6,0.07830312,1.1856697,1.1337339,4.690694468651419,1115.0
